id_proposicao_leggo,casa,casa_origem,sigla
f5927ad02686bda7ce633977727a8d0e,camara,camara,PL 896/2019
c6294a1efbd301180c5a30796e6be36b,senado,senado,PL 1164/2020
94c76be6901bb723144e8934778bbbe6,camara,camara,PL 4894/2016
bcbe4e0333792af97d49d4871940c2e3,camara,camara,PL 786/2015
627d8d6d1b9291240e3b024de2686230,camara,camara,PL 2286/2019
9f31238965b1b91043afe500d5478da3,camara,camara,PL 1517/2019
1e1f5151b68d5091f58046145169b161,camara,camara,PL 99/2019
910ab6e944476e2718a001a41edb2a70,senado,senado,PLS 241/2016
0b9b19c7007ed3ad5d4cb6e1e1791476,senado,senado,PLS 362/2018
a15794103ec907bff5203b55d40e9d90,camara,camara,PL 80/2019
e809dd01e147f6658622dcbb0a6990d8,camara,NA,PL 3046/2015
ca798977289f3a47b77038cb206fd20e,senado,senado,PL 2153/2019
3ac613e01d37c08397d406366139e0f5,senado,senado,PLS 100/2016
a2c678e1987cad995a930b3e98224b12,camara,camara,PL 2524/2019
0f1bda16401083e4a5dae54c7f2831f6,camara,camara,PL 7688/2017
321d0d6fa5257587637f64ee742f4da9,senado,senado,PL 4394/2019
9c9408a849e025d7e2def0179bff674f,senado,senado,PL 4636/2020
ca4baea130916dde141e00d42a151b65,camara,NA,PDC 739/2003
641cfbef8c803cfc5a9a5878fcf2743a,senado,senado,PL 3195/2020
342579f0ca7d549eb47dcf9a15650baf,camara,camara,PL 77/2019
ae256f943ecb4ad27c8a0d616f473fe0,camara,camara,PL 7804/2014
f4bc70513f62a01a399af79f66d89614,camara,camara,PL 3443/2019
2b6ad3ec46cec809bc8c74855a054dbe,senado,senado,PLS 17/2005
9b503182eba30f7bcd303cb1fde85f58,senado,senado,PLS 323/2018
11584e7652c35a2393aa9babe2d5bfea,camara,camara,PL 1971/2020
e8f21b6c1b5503b10f78575fd629d056,camara,camara,PL 104/2019
b25165685e0e71e9e56bdc046dbb6d5f,senado,senado,PLS 107/2016
a5fff90bb0a231482d0c6de5a295b4ac,camara,camara,PL 3165/2015
0d7b4f84cdd48979f4e3c2f6bba1fac4,camara,camara,PL 2543/2020
59158e9880d6a6df982c302d82daaadb,senado,senado,PEC 2/2017
48443044e60e740a9463a28e301d2f6d,camara,camara,PL 105/2019
786ba65cdf9f928cc10fdd4ac0fef1bc,senado,senado,PL 6297/2019
b0ab07c73020fb93ff15471f88a03037,camara,camara,PL 4546/2020
7341960cfca5c1ff03fb292394f3ce25,camara,NA,PEC 505/2010
4a642221f74c862969bb7bec43ee83cf,camara,camara,PL 9736/2018
265e81b64a92adbefb149ba1acbcaffd,camara,camara,PL 8503/2017
34d9177f10029c26f5347976763e50f3,camara,camara,PRC 217/2017
172f45aec37c8ad1647b8d3c03a30e1c,camara,camara,PL 4896/2019
8658f3eeada42bd48e009a117ca872a1,senado,senado,PL 4979/2019
bc1cd179e358da0f2ea48e242027c97d,senado,senado,PL 3669/2020
8f5252ada06cab86962edb03eb98175b,senado,senado,PLS 140/2016
e7c5f8dfcace2c5c10e4066f893c512e,senado,senado,PLS 346/2016
d86d8e1b0e52ea7bc5df05fb5dc65455,senado,senado,PL 2922/2020
342478537d6774e059034b30742dd208,camara,camara,PL 2167/2020
2c9e2584c14f9faaeb4e8898356f60a2,camara,camara,PL 75/2019
c8700b366b16159a1797c3e3bc6bda6e,camara,camara,PL 1745/2019
b650e5140f01498f1332c47ac776fec8,camara,camara,PL 1721/2015
e1f96f96f5b013d01f3ab41e3718d5e7,camara,camara,PL 6960/2017
6a44ee2edf284e6396d5b53a3388228c,senado,senado,PL 3726/2019
55facb8399f117c332ec0b7d13e13134,senado,senado,PL 2036/2020
a10ac08680f6a235b8767a10a446cd85,camara,camara,PLP 109/2020
255f149273b50669041c592a46d046d9,camara,camara,PL 107/2019
443bb1d1b6fa74744a508b934f9e7ee3,camara,camara,PL 923/2020
c51b7b438d5608ce2568b47c3bce64c3,senado,senado,PLS 192/2018
ca04a2b3f30bbd3ac317f92c484ac087,camara,camara,PL 3415/2019
826d1e67a973261160d4cc236118a436,camara,camara,PL 4398/2020
29d04a806897ef2adb5353d0fa40980f,camara,camara,PL 6043/2016
72caa004550ae14b1eb245dab567cfc9,senado,senado,PL 5898/2019
1434700d9e1a8269ed7fae9367ebfbce,camara,camara,PL 1212/2020
dd2c6de153bebd93a7d649ac0f5adb6e,senado,camara,PL 2791/2019
4c9db3b352bc302589e9c1d3a8e39818,senado,senado,PL 4980/2019
c50d4cd7ba2f59b8ed70309e6a990343,camara,camara,PL 95/2019
20720c9590ffc412742b4bd358bfe48e,camara,camara,PL 542/2019
9e9471409d1d05e923b9476e33c63865,camara,camara,PL 9865/2018
51dec4f5bbbfe2273387bf465137dfa1,camara,camara,PL 88/2019
c525ff1fde13faea9f4364ce26a85153,senado,senado,PLP 153/2019
0f45c72bd528386e77aa9c4cd26ca684,senado,senado,PL 2478/2020
20e6760f142f6f4077f9f47eac4a3527,camara,camara,PL 2958/2008
ca014fd0c07d6afeb39e1f526b9eaefd,camara,camara,PL 103/2019
8583b4b6ad932790a02452e25e6482d2,senado,senado,PLS 319/2016
e14c2b136639217081a9ede4a7341d53,camara,camara,PL 72/2019
77971af26485fcfe3f871a73da834e3c,camara,camara,PRC 121/2016
22bb1063c15b19e5a439aacb8644c132,senado,senado,PL 4201/2019
5f4aea6062aea292777bf44b301a7f65,senado,senado,PLS 438/2018
757e0ad85c614e6499791e09d4a9914a,senado,senado,PLS 695/2015
4c91ef68af92d9c8024193f1b7301126,camara,camara,PL 83/2019
94170ad32604810da8078f1fdbc2b6b5,camara,NA,PRC 263/2014
0515908dfab9d84d0195b1334a2abedf,camara,camara,PL 223/2015
dada568013cde6b5178e530796ecb928,camara,camara,PL 5586/2005
02af8fce4f1ad2093d7a1a5bb69fb57a,camara,camara,PL 2144/2015
f5c259c1649638f11772067ee87f5a77,senado,senado,PL 2720/2020
fcbaa11a00d80283355e66ece65f000a,senado,senado,PL 2158/2020
4ccc7721ecee2ddd4e4b9a8ea86890a6,camara,camara,PL 2486/2019
13e02fd3ac65db72daa5e088a2cb6c20,camara,camara,PL 522/2015
b5538ce6f5ee64cbc724580efe60b347,senado,senado,PL 4816/2019
56f4ff1ee42c32f765b873fd1c3e4d03,camara,camara,PL 3573/2020
525ae202c0a429bb6f9c6394079c77a2,camara,camara,PL 475/2019
003527c9b6be6795639b54744c1a17f2,senado,senado,PL 2111/2020
a5f6f13e7701b8507ba833f4c484c946,camara,camara,PLP 1/2019
a156fc5a1fe321b7c8450208a22977be,camara,camara,PL 79/2019
904b608821bdc8dbf6c9d24bc3f7cc3c,camara,camara,PL 2676/2020
5e00fcb276fca31bf20276c56f240003,camara,camara,PL 163/2019
3467c9442abd3caf743fc67414a2b2c2,senado,senado,PLP 168/2020
f38c74c9ab7d91020f1851496ba2322a,camara,camara,PL 3876/2015
18a1fe0fa55873f86f4bfe25c36967ca,senado,senado,PL 5277/2019
38ea8fc75152b0c293650df930bc5f70,camara,NA,PEC 34/2019
85ba1edab835fcea02919383c7b7c917,senado,senado,PL 1536/2019
c4f063f6de49899936f4e7df1738f356,camara,camara,PL 2954/2019
9223e4562580fed4c0d2c444849c3d85,senado,senado,PL 4634/2020
3a80e5f8ad1b342e69c00d29273a6351,senado,senado,PLS 129/2010
81878d777fdf5e9e2a69541636a16997,camara,camara,PL 3988/2020
46f420685c909e62f8008fc261127e15,camara,camara,PL 1202/2007
4693098afa24f1ad2b0b05f024c72ed7,camara,camara,PL 3394/2015
04c4572f2467b2c582f79f332690c900,camara,camara,PL 1520/2019
0fea5e1443c2a75fbe223860639b5118,camara,camara,PL 809/2020
c87cf3fe70354b441b056d5bf487cce6,senado,senado,PL 1936/2020
1c3f6fa08c25a68cabde17c87effe405,camara,camara,PL 92/2019
a2d93c7fdbab434f7bac6b54d120230d,senado,senado,PL 2859/2019
cb4dfdd19944f8336113e352be425ec9,camara,camara,PL 2291/2020
4cf57ec28605e3903259cd7357b37846,camara,camara,PL 1701/2011
99455cb2b2c021807a29bc01da6136ec,senado,senado,PLS 393/2015
7fe9b309f401e83582921c858a76d740,camara,NA,PDC 740/2003
ea3cf88261768291a2cb50fd37f17651,senado,senado,PLS 84/2016
dd1d2119798d47fe7b126a2912472a4f,senado,senado,PLS 181/2018
21991d645e72ffa033059f7d9625c0de,senado,senado,PRS 6/2020
d3198c2ca27ba0700a09e16923765bac,camara,camara,PL 101/2019
75f60888c2d90329aeb6c7f400eb43b9,camara,camara,PL 5204/2019
4f821e13d95d3a13036657f97457923e,camara,camara,PL 1715/2020
fd1a2c4a4c6b51086188c96d0c5dc00c,senado,senado,PL 2063/2020
30bb6fa01ba986158b7ce6f7189cf6c4,camara,camara,PDL 116/2019
88125b7b9dbf5c17fa327b371c89c9a3,senado,senado,PLS 342/1989
435e5e4ab7c11dc05b7938b89c4c2880,camara,camara,PL 98/2019
f7d205b4017845d8024fb48741e3017a,senado,senado,PL 1198/2020
30498c029cea3c727ed4966ca5d93070,camara,camara,PL 1100/2020
23a097a8b425e36b7cf62c09e3e9aed4,camara,camara,PL 3063/2020
70e53cc97443ef4570d2bb179e3ce3b1,camara,camara,PL 4374/2020
4d8a1ee22e141a3d7191a3b20d1d80dd,senado,senado,PLS 455/2016
50814e8655ae505add5a0fff2684c232,camara,camara,PL 3150/2020
c1fcd3bfed54532a0f9772d42c0eb352,camara,camara,PL 186/2019
af8989efbe99b373ebb69fe8f145aac5,senado,senado,PDL 151/2020
e404e03f1cb5e30ae938144d1a586c0a,senado,senado,PLS 303/2016
34fd80d6fbb507209181d290cbfb4785,senado,senado,PLS 216/2015
aa0b034b520b5ed6fea7187b113cb11c,camara,camara,PL 91/2019
1840219a7f219225e9c4868959e18271,camara,camara,PL 7108/2010
5980635622700a1dd8ffa986eeb8a594,senado,senado,PL 6402/2019
d56cc3b8ee6b3b1a865f7bad7e908c8c,camara,camara,PL 4120/2020
a2370a7222c2f3a6d501e58811f5fc5f,camara,camara,PL 3172/2020
8c7300dfa1c7703bb2926560d81b3d74,camara,camara,PL 69/2019
51f9bb2a7a79533d2ee5fc8754655dcc,senado,senado,PLS 398/2015
fd11513d3f494d8bad5b930d17f7cc01,camara,camara,PLP 101/2020
df040b75da0930bb29ed890ed91de952,senado,senado,PL 2968/2019
638b4f93616ad9dbe55f70f9751b3a69,senado,senado,PLS 764/2015
378da3af542b60200c9986fbde0864c9,senado,senado,PLP 79/2019
aeb30d926e51c68aed33fe47474c0762,senado,senado,PL 1532/2020
254110d147f564078797844f3cbb40f4,camara,camara,PL 11118/2018
dac7480378915f86c4a9fabbcbabe50b,senado,senado,PLS 570/2015
9cf9bfee3c016507f39a5527cfafc62c,camara,camara,PL 6869/2017
4c55b121ee845a3a56ae007731e97713,senado,camara,PDS 92/2011
d7839c8303baf118f6bc2ad1234d7471,senado,senado,PLS 105/2016
81a79525b822183673927f37e65a4b92,senado,senado,PLS 181/2017
dc509ba7d3451854783fe335cb077d8d,camara,camara,PL 805/2020
5e783f49ccc867fd95f4e802560aca1e,camara,camara,PLP 61/2011
fea2a187acf02c8842caa700acdbf716,senado,senado,PL 773/2020
a19db9364739fdab78411055c29df354,camara,camara,PL 4027/2020
8e5b60e4ffd005a4abd448f097c6d9f8,camara,camara,PL 3528/2020
4231ea27f1b2acd765a488f52e0f35e1,senado,senado,PLS 305/2018
5fc30a4489949931be99ed6507315adb,senado,senado,PDL 39/2019
594301e98c031c4e21c73e738dc01074,camara,camara,PEC 329/2013
2385f5921f0df9584353382203992b50,camara,camara,PEC 362/2013
00c5835e82ce024a14a4866d04cf049f,camara,camara,PEC 302/2017
cd1eb583b4a2c6f7ab6b2d6a7f5b16d0,camara,camara,PL 2398/2020
c9ed8482a0580f1b301dadfe8d905f67,senado,senado,PLS 168/2018
c152f23e6a347c8f02ac5bba33bf7f41,senado,senado,PLS 245/2018
58a67f08851d2fb59d3eb77fcec70919,camara,camara,PL 3563/2008
2969e6a30383edfcf4404cd05e4732a0,camara,camara,PL 3445/2019
40f09742395a669a3a644a3a1a86b6d3,camara,NA,PL 10060/2018
54912958c0dd2e0cd499cb134c3762ca,camara,NA,PL 3855/2016
f96802ae317be8d732fb7329fe1256c0,camara,camara,PL 102/2019
f291c47099511af080ec06c5819d1f00,senado,senado,PLS 314/2016
93a193edab2db7173d1d19b6f76fed1f,senado,senado,PL 2719/2019
6fcce37b40faedb30583718d520571ab,camara,camara,PL 1321/2019
506b41035d9b08de110ed9520a70e8bd,camara,camara,PL 81/2019
c184fbad17d44c5c9a2cabedf29915b0,camara,camara,PRC 38/2020
9c08e4212a5acb5f60312ad9683ebc94,camara,camara,PL 922/2020
4e6b3ab50a5bc60b926f4a3987ca389c,senado,senado,PDL 97/2020
624e3d991e4929cb0d46ea889896a1e0,camara,camara,PRC 252/2017
308eda2529595315dabbb7d8b70ec118,camara,camara,PL 1438/2020
1d20a4801e82184d2484734c1bc9c6ee,camara,camara,PL 8048/2014
c63c5bcd59bf526a7da76d83a575cb54,camara,NA,PDC 787/2017
f87b10260f9af07e16367ffff2a9a3a6,camara,camara,PL 8970/2017
9651b1559f58f6a4e21bc644380dd7b3,camara,camara,PL 76/2019
4d9fb1644b5b919bf70a70e696ae8070,camara,camara,PL 8563/2017
c1f41b58e3d4899e88c9f2b3ba1c478b,camara,camara,PL 536/2020
f0eaf37e4e262fd07c22ccd484ce886d,camara,camara,PL 5029/2018
95f5452790487e84325663209042fb21,camara,camara,PL 3620/2020
2e0f56af651ca9c1fb86d9a282dcfb03,camara,camara,PRC 251/2017
e3eb5c8d52e5d8d8a6b25fae1253e094,camara,camara,PL 6928/2002
4bc28a86a100aad449ab24417022fb4f,camara,camara,PL 3239/2020
badab6ead11498dc0a547addb1b009bf,senado,camara,MPV 869/2018
a260628b8173d59703d0d2f508f6195b,senado,senado,PLP 206/2020
07cfa34d2114a96beb5597d01e33f02c,senado,camara,PLN 12/2020
a94fc548ff80516bb291c231dd3c15b7,senado,senado,PL 4641/2020
5812a6590eb6919114ba24b2d2bde5ca,senado,senado,PLS 87/2018
a0969669146ec261de8c8eaae311a417,camara,camara,PL 3395/2020
12ee35e239ee51e489642a156bf7f577,camara,camara,PL 1512/2020
6550b6d17d2769762d22109002312f46,camara,camara,PL 70/2019
01e75d90ecce6e1487ae40890f94d43b,camara,camara,PL 100/2019
d98306f1f546e78a00bf9b655abededb,camara,camara,PL 4169/2019
4cdc5c99257eea5c65412e4e54546de7,senado,senado,PRS 7/2015
cffd24475150b252edf574509cace3e1,camara,camara,PL 71/2019
c6c01ec65ff7c8d7bacf03681ec9aa1f,camara,camara,PL 3787/2019
495de46a98d5fe71258522be61aaf2cf,camara,camara,PL 2035/2019
e0f37682bcb91bec3dc7f14471cfea8b,camara,camara,PL 9414/2017
77ac8e6359433f613a6261dff636036d,camara,camara,PL 6181/2019
83dfef7120028352c3a42f51dd1e6f37,camara,camara,PL 21/2020
b5b72291b6f81e4ea44b21f7bac07770,senado,senado,PEC 89/2019
dd682217b048b64ef8c92d6a7801c6ed,camara,camara,PL 240/2020
2ceafdad48b5bccf0ff584da328695a2,camara,camara,PL 4536/2019
25debcc918f691a380c93b690dd19b5f,camara,camara,PEC 10/2015
bfe0f39818330d7a40803c6d5ac5ba43,camara,camara,PEC 360/2017
198908e48cdf4d983b8b6d2dbdada16a,senado,senado,PLS 78/2018
3701cd9b0ad5afd88c474be2303390ca,senado,senado,PL 631/2020
331119e2acbd685778f718ac65c41840,camara,camara,PL 4375/2020
0b4315a0dd045a7c52cee7fd10dd6375,senado,senado,PLS 297/2015
d2d0e67f75cadc4ce075e228642a50c4,camara,camara,PL 619/2020
b48cfc1e88dde29f631d22a7b6675d49,camara,camara,PL 478/2019
959f93105f8cdf8df575f432617657fc,camara,camara,PL 2927/2020
8dfec7ac9c347bdeab49f52649c8af9a,camara,camara,PL 1908/2020
5fbf78afb3c2916aae49a0284fda3f12,camara,camara,PLP 2/2003
275b628daaef41d15a85b7d7fb3e57e5,senado,senado,PDL 22/2019
79927d4a9321033f5f7e18515fba2b38,senado,senado,PL 3951/2019
f45739e9e0e8ce119c0a46cd1db10b90,senado,senado,PL 3814/2020
f3cdbd5b79ae8f00ac80fd986ed75cec,camara,camara,PL 84/2019
d6f1deea307f66ff554255683ead563c,camara,camara,PL 4260/2020
3395b0a9ddb9503bf9d0588295860bd2,camara,camara,PL 90/2019
7b12043006a8ff0d3214664807f94b21,camara,camara,PL 85/2019
7dba2ce8f262d2eb7c65abb0aba7c890,camara,camara,PLP 70/2020
4d54f7878f3c60613f3f0dc5170bef5e,camara,camara,PDL 3/2019
3c9c6f8459ce0a7c6b31b0588602511b,senado,senado,PL 1865/2019
7319a83d8df3e97e564506edbafa1522,camara,camara,PLP 373/2014
4e421954c24dbd0bcb0f8610af731cfb,camara,camara,PL 74/2019
0f5712befc879c4999829c666558b039,senado,senado,PDL 284/2019
dc7b41eb400599c5605c3b5ea9fffd00,camara,camara,PL 306/2020
5f46273e95e377310fe43ab7a2127568,camara,camara,PL 5918/2016
10546dd6a91beb12f2091bdf393ee394,senado,camara,PDS 91/2011
acb09a18747cdd83e061a4775cf3decf,camara,camara,PL 3095/2020
81df9ae8e85fef4d98b0ff8f7d55b62a,camara,camara,PL 983/2020
6e0d6cc98eabd6f08fd22029fcac2127,camara,camara,PDC 1056/2018
33478a58892965ba1332080821d15037,camara,camara,PL 1330/2020
384956107cd9767a4c2e317169a26994,camara,camara,PL 476/2019
cef14a2502d0ec0f022b691cd403526d,senado,senado,PEC 45/2009
14dc602e5b6c68beba07283dc4bca363,camara,camara,PL 3867/2020
0afe86ff922e9218967ed3042399a89b,senado,senado,PLS 268/2016
213f202ea4fae21a7f0dac6fdc7b0e8c,camara,camara,PRC 40/2019
ff52538881f532de88300eab9a77af63,camara,camara,PL 48/2015
6240c3492e6ef1637500a4d312b42bdb,camara,camara,PDL 661/2019
826e7680954ad619a81dfa11202d5778,camara,camara,PL 3044/2020
d887f8c37f86dba6b0a168b7fe45722c,camara,camara,PL 7149/2017
ca6836b544c9ea6c87b0638d0ac7474d,senado,senado,PLS 765/2015
56fbbaa84e9f14debf0f01e4c9c4d796,camara,camara,PDL 394/2020
5391a19b326fafffc4eb334f928317e6,senado,senado,PLP 6/2020
281afc334585571feed0d9b805ca3b3c,senado,senado,PDL 27/2019
aa61fd8eb6506c1eb78fa86a0984ef5d,senado,senado,PEC 188/2019
88128bcf9c73eee6995ecf6b5082bb7b,senado,senado,PRS 16/2020
7f62fc7803206f56b902c0d0e382e793,camara,camara,PL 1380/2020
0b4279158672c5f8f3adf9068e0da409,camara,camara,PL 4485/2020
342af33d6eaa707ad46e6b608f0a80c9,senado,senado,PL 3004/2020
f98554f64901a73d03784afd100902a1,camara,camara,PLP 2/2019
442914ba549605e2c6d752387a9d0cec,camara,camara,PL 5865/2019
88cb019630bb34af8bcd0ec869efa5ea,camara,camara,PL 242/2007
faf84ebe7b1db46cce91b2b6b15a8bf9,camara,camara,PL 96/2019
9b49661f54f2d5d8ddbfef30dbc6d31f,senado,senado,PLS 105/2015
55cb607d1eb24215ce7f3eea8aa1e192,camara,NA,PL 5924/2016
f5f8bfed6c7803dbe9a7c445c302af9f,senado,senado,PLS 529/2015
24511afe95901c4e6e5f69eaf9798aa1,camara,camara,PL 3448/2019
8403a1e8d6e1087868f96c5866d62661,camara,camara,PL 3444/2019
59ffc8621fa27aa0b2c6a1febcd68b55,camara,camara,PL 5082/2009
3ec99216850c58fb958b2ec5bcb0d2ad,camara,camara,PL 66/2019
7b1acacf754086119599f1408856ac02,camara,camara,PL 1961/2015
c7f4c574548d30eba5a929b39e1d91af,camara,camara,PL 82/2019
6b1b975e98ca96601a9c2f44f50a8403,senado,senado,PL 3337/2020
5f25df8943d1c9cb44113b944e77a59a,senado,camara,PLN 15/2020
b661aaace8decce260cda242d2adff41,senado,senado,PLS 62/2016
a2c5a25791f4073187a95ab659bcfef5,senado,senado,PL 5051/2019
fe4d14a700797ad3cc18c0190d5815d7,camara,NA,PL 6707/2006
72c362904404de468a14e8a14d208803,senado,senado,PL 870/2020
2f3aa8f67911ad0fab569278bfe45b20,camara,camara,PL 4427/2020
0626decc4587fe764344c003425a2b80,camara,camara,PL 3529/2020
e6d3f9c9f092fa13790c2edad16b5a21,senado,senado,PLS 252/2018
c7deaf797012effb003bc9249ebe8d8b,camara,camara,PL 4130/2020
3a26d777e900fa1a907410a30a06923f,camara,camara,PL 2895/2020
01184253305de4647b14f658a6301615,camara,camara,PDL 132/2020
9fc768e3286062f739b198091f1dc5b0,camara,camara,PL 7938/2017
a40176f38d2279f897265d44cf369b23,camara,camara,PL 4995/2013
7ca2ef6011062fe131eb3b72d77ae2ad,senado,senado,PL 633/2019
67ad87eaa198e1e3858e1f1cf349e0dc,senado,senado,PLS 378/2018
83944c4d1de2d2a5791510bb2e91a48c,senado,senado,PL 4612/2020
0bc51471e391565ab08dab34833f3b82,camara,camara,PL 3639/2020
ef3d56850958500ee8a258bb95dcdcdf,senado,senado,PLS 163/1995
3a90c77c1697a1546ea99ecfdf6caf26,camara,camara,PL 3750/2019
65f1d623e74ed23073497bc1f534cf14,senado,senado,PL 3214/2020
322aa76d26ec13a5f495950e63614f6f,camara,camara,PL 1029/2020
9d780e5946c32dfde226f326ba511689,senado,senado,PLS 55/2017
ddce18d2d7ec16344826e8cd12fd658f,camara,camara,PL 4953/2016
0643563ffeb88abeb870cd10982a3891,camara,camara,PL 986/2015
04443ecf493a05761197ce44b2b91039,camara,NA,PDC 1100/2018
5e12e5f3764217290f05d734c081f44e,senado,senado,PLS 495/2017
0cf79d8b72ab0c346e4a307afafeec60,camara,camara,PL 3722/2012
