id_proposicao_leggo,casa,casa_origem,sigla
fd413bbecb633683a6761f80be9181f0,camara,camara,PL 5634/2019
add8eb3734e4655be03a0bd732870f61,camara,camara,PL 2341/2019
5380177d5a235e67a3079aa402d5413a,camara,camara,PL 3020/2011
894b644825e997da706eecce45587bfd,camara,camara,PL 3893/2019
e95d0fb5b711348945995acc0a23d68f,camara,camara,PEC 76/2011
cf7567910b9ad3b955a9942a88d5774b,camara,camara,PL 882/2019
e54d3e229c9a339b56b43fafc50f9b57,camara,camara,PL 3200/2015
4b69853c0c0f48dbb3ab7ea05f910e98,camara,camara,PL 6286/2019
554bb22bbf2e508ce083115fa3621486,camara,camara,PEC 10/2020
61f897fec225401ac1a0ffc2745c6dd8,camara,NA,SUG 34/2015
01e564eea52292a5487c0e39a9c0115b,camara,camara,PEC 287/2016
a088c3c1cd511ebc4686385b4c901d81,senado,senado,PEC 28/2015
d9d7113c526ad5ba3c125c29e7024d67,senado,senado,PL 1256/2019
52098ae3b1c88eecc13d3d47b3db9181,camara,camara,PL 4907/2019
365cfde7265924b5370fd5fdfc549762,camara,camara,PL 10372/2018
1af82e91b2c98778f90d7cf2ce4220e1,senado,senado,PL 5283/2019
39cc19de19d1af73d0e8be546f058b42,camara,camara,PL 3751/2015
2402e12c728a208afaa32fe9abe2e24a,camara,camara,PLP 127/2019
85eb950028dc4f7c760964f79bfe2b26,camara,camara,PL 2257/2020
7e57cc47376cc09c1d4601ea04733cd9,camara,camara,PLP 38/2019
d390008b3a506ca1d96b269a91565187,camara,camara,PL 612/2007
8f77140002b2c752fc00029894085851,senado,senado,PL 6230/2019
e0e28b787b7e0e9475833309d95287a4,camara,camara,PL 6969/2013
d51d8c078dab1676b4c24b67fc66d4dd,camara,camara,PEC 6/2019
24b766dcc54aa7470ca7e402eee1a33a,senado,camara,PL 5028/2019
61097ea0b3ca27274b8de30f317ca346,camara,camara,PL 7136/2010
38feacc9dfbdde04585ead32fa5eece1,camara,camara,PL 6120/2019
3562ced5d136a5326572b94d8b074463,senado,senado,PL 663/2019
3ec661e7c1211c1ef558ebff11ba8655,senado,senado,PLS 333/2015
a1c79cf4cb95f3e13719e6762018e4f2,senado,senado,PLS 272/2016
c7b2492911f1799f04aa0753c08ed567,camara,camara,MPV 867/2018
17616f03d63d1c483336c7b232f057c2,senado,senado,PL 3791/2019
eab412eff6e4986bead75a4752e46cc7,camara,camara,PL 8939/2017
d8a02979d2829415b1b87a300ce96d86,senado,senado,PL 3261/2019
4cf2d59bceb3ed122af69546476551c9,senado,senado,PLS 449/2016
bdc1a8800cb00717885b5c90fbcab0b9,senado,senado,PLS 237/2016
1712bcd0cb7f0ec85ed1825eb4665e28,camara,camara,PL 10708/2018
d6bea11bba17f549660904a4bc7e669f,senado,senado,PEC 33/2012
0aae05928abb6a83a51cbfd42d935b69,senado,senado,PL 1551/2019
0b012d0a22f60977b1a926fb5396df01,senado,senado,PLS 559/2013
25aeedc1de860b9780d09883f7526c0e,camara,camara,PL 5125/2019
3b6c1f21978309c1de3fc6d004e5f630,camara,camara,PL 2789/2019
b32134168f30b2c633e3d02615c975c6,camara,camara,PL 2443/2011
97cb86c824c259920ddbf310545558b9,senado,senado,PLS 312/2017
8023a643cd263b9ef8a530ae4a2990d7,senado,camara,MPV 870/2019
4d87343c2bed0a962ab365cadf9c3f9c,camara,camara,PL 881/2019
53724622c04b477dade2111f371a6871,camara,camara,PL 11276/2018
09cf44cab51a171d95f9a8c13c8e41a1,camara,camara,PL 784/2019
1732b0b9c1dda56feb98bd12eafd0424,senado,senado,PEC 29/2015
7c4cbac341769f758f433b3f2e0c08c9,camara,camara,PL 3723/2019
8d974ba88f593b800d77db6dc6f1f0f1,camara,camara,PEC 18/2011
7cac50cb4bc5ad50b868707d98e2c435,camara,camara,PL 9076/2017
b8041c2188b14f95cef1b5b2cb36eb67,camara,camara,PL 6268/2016
fcded076be31aa7f99cd59ee38e8095c,camara,camara,MPV 884/2019
445d739064721895aab8cbcb10b9a601,camara,camara,PL 1019/2019
a3d8bfd5d200e41f93592a3d82765130,camara,camara,PL 4778/2019
82af32ac88788d88e098803b8faab1b8,camara,NA,PDL 696/2019
256da1be740c11a66fdec0c7102bf96f,camara,NA,PEC 504/2010
fabf1d2bf0aaafab68f7b2c3dc9e4e5c,camara,camara,PL 5370/2016
52df375960b57d141d4a616d1b76e93e,camara,camara,PL 383/2011
d78aacfccd4e6f2157c6ea88438741c2,camara,NA,PL 10108/2018
bbecce8638cc609716b1a8f3057cd858,camara,camara,PEC 215/2000
671d2ecc692047456ad33feddceadca3,camara,camara,PRC 48/2020
d9f8204212bfa76133e73018379feee9,camara,camara,PL 3974/2012
4514b86e7b33fc65ee8f43de0e68ad3b,camara,camara,PL 2732/2011
2ee550b3bcb3e794a5721059ba985ceb,senado,senado,PLS 526/1999
b9c6bd4c9d0fe633e1193675837b4a29,senado,senado,PLS 626/2011
9b1c032f1fa1be01be649c5c598b327d,camara,NA,PL 6670/2016
b8067c5e813a8dd9a9999ea22b361fd4,camara,camara,PL 3117/2019
e4a1d801c23cd0572972d9ad59d14c02,camara,camara,PL 4623/2019
7b3573ddc2a808fcd447db94e22d3ac4,senado,senado,PLS 750/2011
118c44a111b807ee8150f8ae25d1ca50,camara,camara,MPV 881/2019
4f89264b58ac80d3dfe1c7d31549a30c,senado,senado,PLS 229/2009
be3faa8bc73a1d2d09575d61ea015c2b,senado,senado,PL 1864/2019
6ec15271bee601ef885a10f49e3910a1,camara,camara,PL 25/2015
640432223549c49dafcbf4b68fcdde71,camara,NA,PL 8042/2014
eab4756116ba1246da4acf3ab303b173,senado,senado,PEC 24/2017
da30049ad4ab038464e5af011b96ef73,camara,camara,PL 1974/2020
c9127699f9a374ed918550f552928c21,camara,camara,MPV 868/2018
a7e2dab0729304a47ef5577c63300de6,senado,senado,PLS 52/2013
43bae3f8c01c6a7f9c6fac09befc3041,senado,senado,PLS 231/2015
dc4efdef7c07b9069c2d47f902257d09,camara,NA,PDL 406/2019
65ced50aef5733e0af22dedcdbe5d459,camara,camara,PL 3430/2019
099ceb66d09b6d87b0fe5d305cbae94e,camara,camara,PL 3068/2015
d11b3645b1c92265f0948b446b3c3782,camara,camara,PLP 307/2002
1861fc92e38e56038410758af021a739,camara,camara,PL 490/2007
52481e10e7a5ebc5266e51ef7d234ecf,senado,senado,PEC 13/2015
edc39113335be8db9cde28f3d7e3e8ab,camara,camara,PL 2785/2019
66ccf888166e100ecdae6dc15b5b4ab6,camara,camara,PL 4471/2012
21c535efc8fca9cf39c3a30c61a0a8f8,camara,camara,PL 7180/2014
0b776ea7d29c04de8ec5d2656ffe59e1,camara,camara,PLP 436/2014
4a91f3f4737fb9f4db42f27969469511,camara,camara,PL 1917/2015
b56febeca94d591051d7e77518d3b010,senado,senado,PL 2491/2019
27049bceb3ce6dbfedbe524e184c4b73,camara,camara,PL 4028/2015
19b0046045e62aa0b482cd1e04393a6b,camara,camara,PL 468/2019
f02ed5004d566b7e5d8bd12026e7348a,camara,camara,PL 1497/2019
2aeb72fc98be939e4dcd29acec62a08a,senado,senado,PLS 369/2016
426643fbbf28607151af5e2aa81239e9,senado,senado,PLS 131/2018
eaeaf21704062c198a181b1e4e79f12a,senado,senado,PLS 43/2018
997d5ec3264674c302d9d5d4faf74989,camara,camara,PEC 163/2019
772798a61efdaf03ba6d8848994741d9,camara,camara,PL 7643/2017
582826c9f8abf1ecba2d36991fc3f26a,camara,camara,PL 9188/2017
210122405b07d6afc1758331cd8f8a2a,senado,senado,PEC 1/2018
dde570982e5aefe00fa0210c669e9b09,senado,senado,PLS 490/2017
205b5a6b871ba5689ebf8d9718a9c2ab,senado,senado,PEC 49/2016
52c0e07afedd27cd023782fb8007ab86,senado,senado,PL 868/2019
fb15c6f2b714994a30c5ab424c052afc,senado,senado,PLS 394/2017
85b5092f114473a6d42018796bc58f61,senado,senado,PLS 477/2018
bdb5cfe39d33a9f45d43b91c7ed21ba3,camara,camara,PL 7889/2014
43d7e7b388fad857f43beb3a01734801,senado,senado,PL 5193/2019
0ce7be16aaf1315b0d079d8f34e50c95,camara,camara,PL 1490/2019
7500df3e60ff4756926252536f956f65,camara,camara,PL 2641/2011
d57bf05912759edf98e4c57611cc213f,camara,camara,PL 171/2019
ff5b8c584183c4c910415be7b51e9858,senado,senado,PLS 487/2018
96cc17baa237c7d95dd21b5b6e501e16,camara,camara,PL 335/2019
0e27179ff1bf085bbba1053cbc88d3c6,senado,senado,PEC 133/2019
0d22af7dffbbbcb1ed9ce302485f9423,camara,camara,PL 7569/2014
1e3902b6cc244c76eceed66445180619,camara,camara,PL 2729/2015
e617df784ddd4dad9b7cec899a435583,camara,camara,PL 2322/2015
81b776c79783310a43853863cacd225a,senado,senado,PLS 371/2016
6c555677493cd2093211ebe71bf3ecb9,camara,camara,PL 2602/2007
834d305acb1a6a42c4dde2584d741218,camara,camara,PL 3369/2015
d59cd112a3b6d3b5201a485415c1dd5f,camara,camara,PL 6072/2019
4be307596d8b2fe6ed8eb14d5da3e609,senado,senado,PEC 41/2015
9bc8d7367ebb74a389f69749062701e4,senado,senado,PLS 221/2018
29b24e51c1443f49af8ee76015d8857f,senado,senado,PL 4584/2019
e51e796238bce6eb19e77244d5ea12d7,camara,camara,PL 479/2015
d8d063a2d4d435d622264a224443ba31,senado,senado,PL 5542/2019
8fe4341f8d98efbb8bb0881573d2485a,senado,senado,PLS 356/2004
3cde76b935d09283206c932d0c359edf,camara,camara,PL 3161/2012
f1b4749b4f79b744b6edfa24056daac0,senado,senado,PLS 31/2017
28e3b4bd2e7cba736a336e81a19845ec,camara,camara,PL 2933/2019
814338d59351b9247519204275891d7d,camara,camara,PL 6371/2019
7cdd033b658e75cfd990b5ba6baa5fb7,senado,senado,PLS 493/2018
ea03bb4878d89c87ec04b033a79d1480,senado,senado,PLS 414/2008
39211465523cde2926e4c11d7cca2005,camara,camara,PL 8702/2017
fd316bbcb04f17159544103652ecb8d6,senado,senado,PEC 146/2019
1328efb4173b1704be69303d13e034e7,senado,senado,PEC 31/2000
e9d05e099774ca6d46aa6cacbe939278,camara,camara,PL 178/2003
5651b2bb2813f631ab91dfd9a8a63fdd,senado,senado,PLS 151/2017
beae8c94e46a688ed1b72cc461972e53,senado,senado,PL 3971/2019
6a2e47c0ffe490e550884452646a546a,camara,camara,PLP 46/2015
6ece28188696a73cd19e798d4bfb2e92,camara,camara,INC 1327/2019
c97fe6011808371548b2abbff2d7d497,camara,camara,PL 5352/2019
c0b626666c3e2adcfec72c7db11b4e25,senado,senado,PLS 497/2018
52597e3c2dd96105952c7d9b57d09ac4,camara,camara,PL 1648/2019
efc296dfbbca27dc1b38e9c12fc01606,camara,camara,PL 708/2015
dcdcf33b84161b9624211ff14ec4c10e,camara,camara,PL 4275/2019
3edd073fbb6632d82b1f37800fb83678,camara,camara,PL 3842/2019
409dfa97127cfda75e95326f2cad7a85,camara,camara,PL 629/2015
d73dd746f70cb9ab0df5bdca35a9957d,senado,senado,PL 1301/2019
9fd0ae7be00ff2f24f57f76c752305d9,camara,camara,PL 3227/2015
62b51b2508a245df80b59bab0b205bda,camara,camara,PL 1164/2011
00f4635717aa5b4c844505b76dc8829e,senado,senado,PLS 442/2017
5efe6e6a680972424101da41fb619a55,camara,camara,PL 6223/2019
ffa951fb168e11c17eb7e2c6d97411bc,senado,senado,PL 5288/2019
ef8dcbbef8d3857f52ece23c604313af,camara,camara,PL 4157/1998
200752b267e2deb3a9c03a1ea2625873,camara,camara,PEC 36/2019
5ddab5d7c2fed8ff2570ea7e32514ff1,camara,camara,PL 3092/2012
18e1e6a9d5faf86ee9d69e8d956f1440,camara,camara,PL 3826/2019
856f242280137b9d7fbfddf39f46ab7d,camara,camara,PL 2249/2019
8b4008be3abecb07697463f267f3f069,camara,camara,PL 3551/2020
41cb59f99ad02469eac6e58ff9417a41,camara,camara,PL 4254/2019
c7f0dfe69221b4fbd46c487065fd44ef,senado,senado,PEC 99/2015
ed6be868bf9eac05a972e6ae89f0fd45,senado,senado,PLS 566/2015
390ba500f75e842e82b7d0f7d1b5e1bb,camara,camara,PL 10182/2018
04d1bc5d80d733ca73cda26085b4390c,camara,camara,PL 826/2019
01079b8ba844a3ed62845cae4d215a91,senado,senado,PL 1224/2019
34121abf273e669e7067c954d14cc2f8,senado,senado,PL 5095/2019
9ed52bc7780a2f1ee61060baca416d71,senado,senado,PLS 122/2013
37c6a78752e52291d71418dcfb0514a9,camara,camara,PRC 244/2017
0df883f36db60bad23add8c341c2082f,senado,senado,PLS 504/2011
08261699bfb1a9550bc325a84a458121,senado,senado,PEC 229/2019
b8fef677129fdb53177fb7b365b734a1,camara,camara,PL 3829/1997
edbe0bc8467460f208d52aa9ff8c7e68,camara,camara,PL 5592/2016
03eccb1be33c981cf26f95d031959157,senado,senado,PLS 313/2018
a7da4ffea598c562f0f6211a5806d833,camara,camara,PL 5346/2009
2f85611a31dc99bddd60191e7592f575,camara,camara,PL 5647/2013
4fbb020b6c1ddf40f761590939b72036,senado,senado,PL 1716/2019
eedc0274179470c51243c9bd9ff17fa1,camara,camara,PEC 158/2019
b1e1f752dbc1f16c7a78c729aabfb3b3,camara,camara,PL 1235/2011
b56cf19f7bfbebc63b329923c79cf652,senado,senado,PLS 46/2006
c29c3e7caf47c576f6db52e754a77fcb,senado,camara,PL 3517/2019
81198153a957b4538984376e65aa524e,camara,camara,PEC 200/2019
a3b0546ad1db1a4f831adbac20d2c43f,camara,camara,PL 10868/2018
6e780752afc5a64dbd07d7499af0292d,camara,camara,PL 43/2015
0e3432336cdf09384a5df9894b77ee05,senado,senado,PLS 144/2017
3b400ee2698df4d8fa16857ac5e9ba83,camara,camara,PL 1637/2007
8daa8c9e5474ab39335be36e90723379,senado,senado,PLS 494/2008
27b533af1f01ad88f877b6361b2d7b1a,camara,camara,PL 3146/2012
a62665660388a6cd17ced7bf18f9d5ad,camara,camara,PL 2228/2020
1c4bd179371cf0b2f1fef00a5503abc4,camara,camara,PL 29/2020
1650650de7c1429fc1788e80d53f5f94,camara,camara,PL 1286/2011
0c54b29b0cd93a3d5f0c84469032458c,camara,camara,PL 9418/2017
06300e95125044309535c081d844bc49,senado,senado,PLS 241/1995
fe3d1ee8712c4c44cb17405c616f87a0,senado,senado,PLS 466/2018
b988e4a3cc07fcc4d5d629992e1dd4bc,camara,camara,PL 5590/2013
a58d64d46f8c18c4aec2f57ef1724549,camara,camara,PL 5041/2016
d0be3cd1e6120c0fd917033ad1b6657b,camara,camara,PL 424/2019
c9406d841c75836976044b4dd11e13b9,camara,camara,PL 2971/2004
24abbac7c9216dc227abe410d350f26d,camara,camara,PL 1808/2015
d84c605717edaf2777147e94b3600a27,camara,camara,PL 5234/2005
51ef8509c90f717e0a34bb465adbaca2,senado,senado,PL 1120/2019
046b3d80c88d6ba9ab90666c9e8fe513,camara,camara,PL 1429/2019
ae9fd9992f842dfc3f1212f2606013c1,senado,senado,PLS 666/2007
9c282715b6f138d58f347711e878d4d5,senado,senado,PLS 217/2015
52eedc40f8988015d70e6b8ae0bbe728,camara,camara,PL 3165/2020
435ab7973a84cb25f4b072c421cea35b,camara,camara,PL 8051/2014
b2afc86d843ffe543d594c60e4f30e2a,senado,senado,PLS 498/2018
4ccd1754e68486c888e345d690340e51,senado,senado,PL 6032/2019
c7bc624115f1700ac2d2698dea1252d7,camara,camara,PL 3933/2019
46ea3ba373d57b39c5f1eebdc6736c37,camara,camara,PL 6524/2019
424eb34a9a79f8c15e3311a626e31205,camara,camara,PL 4815/2009
09066a6f1ad97c9f68a7b7fcacac477a,senado,senado,PLS 485/2018
cd4288f3b5d5ed14217c92a19d75c9d9,camara,NA,PRC 238/2017
9b6f077bbe7d9867102a812d2c964cf9,senado,senado,PLS 200/2018
55a04cde592c938ced12988405d504da,senado,senado,PLS 143/2016
d63b2d50f82d1d70811955782645fd0f,camara,camara,PL 6852/2013
0b824ee5751e80e1be660173a406642c,camara,camara,PLP 25/2019
964a195f66c065495b862f0262162c77,camara,camara,PL 4509/2016
801e30bb15fa25121ea19e4f54ca3b1e,camara,camara,PL 7047/2014
0fc528af7c188534fc8634e4742e4017,camara,camara,PRC 243/2017
629ed7e1c228510f6ddc0967aa068f87,camara,camara,PL 1712/2019
7b2cb60935bb6c097bd899a0c7e2d2b4,senado,senado,PLS 439/2018
9eab50ffe3cddce8277fcc97950a1d32,camara,camara,PL 1698/2019
f9fafc8082790904569959ab1ed52339,senado,senado,PLS 70/2008
9ef5d10680618847a1827e665f0cb816,camara,camara,PL 351/2015
3bddc5964e9007386039820f7636fb33,camara,camara,PL 10261/2018
90f2bfd4176602cd2b58e5c09f657823,camara,NA,PL 3669/2008
ac94986e90852b958c2016394068f204,camara,camara,PL 1545/2015
68f0bd755f6e2f7642ee43e2fe91db23,camara,camara,PL 7420/2006
cdae3a8310b62760870a612b47a92729,camara,NA,PL 8041/2014
2317d34ac56f83c149e58dcef5afc1cb,camara,camara,PL 5148/2019
6ee7c89e64998e4d482cc504fdb07ceb,camara,camara,PL 6550/2013
dec5402139f200cf9e1826ee0a4dc899,camara,camara,PL 2973/2015
f80a052836854416ab50f8acc483b111,senado,senado,PLS 700/2007
d15dfe84cccbf7cf81b4d8e2e9724046,camara,camara,INC 1326/2019
0a758463f8f3abd6f1d3472fda77304c,senado,senado,PL 5094/2019
4eebbb353e0284aaef5a610f01fb1d84,senado,senado,PL 4304/2019
5dbaacee095f73ab033574495ac8aaba,camara,camara,PL 189/2019
5685ce235c3e6b3849003ced845935ac,camara,camara,PL 986/2003
29808a203efc8dccfa3f8ae244948270,senado,senado,PLP 38/2020
fef110b5f0491f51898aeb229f5780b7,camara,camara,PL 259/2011
3a74e738641da826679cc0c74c2ea3a5,camara,camara,PL 1757/2015
ae3b73e99a74a62a1845b2564badd595,camara,camara,PL 2883/2011
b0670bce86971bb2c3082b7a8cfccacc,camara,camara,PL 3934/2020
d3aca0ed5217a65a1b345d1896a398b0,camara,camara,PL 10148/2018
9164039dfeaaed072c08829dc69439a5,senado,senado,PLS 311/2009
d4f04e22c8a602c39104e7bdf3210d12,camara,NA,PL 5974/2005
61c370d0b7ce19da9f6dd059d46de900,camara,camara,PLP 59/2020
ebd7bcadc19ecb000e0c2d1cb1b13900,senado,senado,SUG 2/2015
4e677929ccae66b35bd31bd5a86b22b4,camara,camara,PLP 82/2020
e5b4f99521a5c96aca828427c96d5dd2,senado,senado,PEC 92/2015
a31549178688f2d9b1e1febec58ceaa5,camara,camara,PL 7835/2017
7574be74295b2cf0df4b9d09b97d0420,camara,camara,PL 3899/2012
ca8b760c5d5380421453caaa927f94c3,camara,camara,PL 3079/2019
19a80a203777ef2d27230cbbcdda4ee3,camara,camara,PL 6150/2016
f7efd1fcb665df58ddb44dbc0e086268,camara,camara,PLP 88/2020
f236c97a3f7521120687802a7d3108a2,camara,camara,PLP 193/2020
7683343656cece8e9d6e26d2f69ee266,camara,camara,PL 7559/2014
add2dd9056ba966c369dccfa829f3458,camara,camara,PL 4536/2012
116e2886f3f56b43b8abd00897dbfeca,camara,camara,PLP 123/2020
0c2e57f3dca2eca3df218cb032f663c4,camara,camara,PL 1465/2015
0588659fe1b06f8e5b31071a494a9483,camara,camara,PLP 95/2020
bb818d103a456463a4f73d3475c0bebc,camara,camara,PL 723/2003
f4e8cdbcdeb42d540b96249ca27b8801,camara,camara,PL 3900/2019
f3ee4cfa99d227097bf9272d7e15248f,camara,camara,PLP 73/2007
ecc1f74ac11be28def1b71f8ecc923c2,camara,camara,PL 3719/2020
daa56dae713f27b1143ea567d69fbaef,senado,senado,PL 4718/2019
c03e810e569b1acb10ba8e62e5941e65,senado,senado,PL 2015/2019
5ce4657c57e74ce0b9a747537350969c,camara,camara,PLP 242/2013
3f962d059e7c3581edfc7b9dcc70c980,senado,senado,PLS 160/2017
c2553c17eeb11bd4aaa51302d18e0099,camara,camara,PL 6606/2012
0cc81dabcbbf37faf95ca5e694edc3bb,camara,camara,PL 6620/2013
bd99acdf99f1ff9f4d0b813a6f79c8cc,senado,senado,PLS 251/2002
e43c6dc324fca3d3fb622a05673e11ba,camara,camara,PLP 77/2020
ff03ef17c26444027c3de79d8564b1c8,senado,senado,PLP 183/2019
0611354e732971cc0e49b1ef44e94d96,senado,senado,PLS 315/2015
56725fe81faf47535e90c03f67b2d484,camara,camara,PL 5131/2016
b03eb53926991d6ffd8939f94e441892,senado,senado,PLS 147/2014
66bf72c95a5d38a7d2d6e75cb6fb72ba,senado,senado,PEC 74/2019
59fd12c3290a9fa3ca8c92d26a498221,camara,camara,PLP 103/2020
43a8561b834b2ff9c92713e2ddd26f0f,senado,senado,PLP 50/2020
d8a7d88b006300a4bd477e1306548849,camara,camara,PL 1098/2020
1b7bd6d21f41d6ad2a5a30f35c3549a9,camara,camara,PL 924/2020
a7c56f7af7460be39fb9aa0670e8aa68,camara,camara,PL 1598/2011
68cac4f847ac7f646c431125817b9597,camara,camara,PL 24/2015
f02bd53d9e036c829de29a904b28345c,camara,camara,PL 2386/2007
959d392fdc68eb5a9c74b8e4bfd55f94,camara,camara,PL 7728/2014
3a5d3a2afac997fdd55aaa057173f751,senado,senado,PLS 121/2016
4043a590339441557fef0a2c72cdacab,camara,camara,PL 964/2020
e30b036b37992b6de0aa4f0d80e883b8,senado,senado,PLS 230/2009
ababfda8a1156c56da8939e0d736b6ad,senado,senado,PL 5135/2019
dea2ec0f35b3dd5d85fcef95cb7c2437,camara,camara,PL 2862/2015
6f3352323f9cfe945270451c7459de13,senado,senado,PL 2289/2020
8b1c133f39da58b4920ba84b1190f94e,camara,camara,PL 10828/2018
6ae5af110b0c5d9dcae9d894635df34b,camara,camara,PLP 63/2020
d354171c4859ed6271c2d1e12bad36c6,camara,camara,PL 7954/2014
